Name,Class,Parent,Centroid X µm,Centroid Y µm
Target: CD68,Target: CD68,Other,371.81,674.61
Target: CD4,Target: CD4,Other,143.29,677.69
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,183.02,678.53
PathCellObject,,Other,392.02,675.15
Target: CD3,Target: CD3,Other,521.85,674.63
PathCellObject,,Other,312.94,677.74
Target: CD3,Target: CD3,Other,420.02,677.03
Target: CD68,Target: CD68,Other,472.1,676.38
PathCellObject,,Other,261.38,676.42
PathCellObject,,Other,344.02,677.98
Target: CD68,Target: CD68,Other,434.96,677.81
Target: CD20: CD4,Target: CD20: CD4,Other,514.43,677.39
Target: CD68,Target: CD68,Other,505.08,680.74
PathCellObject,,Other,289.18,679.48
Target: CD3: CD4,Target: CD3: CD4,Other,547.69,677.57
PathCellObject,,Other,217.11,681.23
PathCellObject,,Other,406.75,678.77
Target: CD68,Target: CD68,Other,449.24,681.46
PathCellObject,,Other,494.58,680.53
Target: CD3: CD4,Target: CD3: CD4,Other,557.32,680.2
PathCellObject,,Other,256.48,682.8
Target: CD20,Target: CD20,Other,398.91,683.29
Target: CD68,Target: CD68,Other,156.83,681.28
Target: CD20: CD8,Target: CD20: CD8,Other,269.21,683.93
Target: CD3,Target: CD3,Other,194.39,683.6
PathCellObject,,Other,278.71,682.44
PathCellObject,,Other,414.98,681.86
Target: CD3,Target: CD3,Other,353.48,682.22
Target: CD68,Target: CD68,Other,381.14,680.37
Target: CD68,Target: CD68,Other,227.32,683.63
PathCellObject,,Other,237.83,684.15
PathCellObject,,Other,301.64,684.15
Target: CD3: CD4,Target: CD3: CD4,Other,464.51,682.8
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,536.82,683.38
Target: CD3: CD8,Target: CD3: CD8,Other,170.66,683.84
PathCellObject,,Other,366.51,683.73
Target: CD3,Target: CD3,Other,334.97,686.38
Target: CD68,Target: CD68,Other,481.68,685.23
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,517.04,684.85
PathCellObject,,Other,526.98,685.4
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,549.43,686.78
PathCellObject,,Other,374.6,686.59
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,564.9,687.05
Target: CD68,Target: CD68,Other,428.34,686.27
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,586.03,687.45
Target: CD3,Target: CD3,Other,248.86,689.29
Target: CD8,Target: CD8,Other,153.9,689.83
Target: CD68: CD3,Target: CD68: CD3,Other,472.34,690.77
PathCellObject,,Other,497.17,689.11
PathCellObject,,Other,386.55,690.67
PathCellObject,,Other,415.09,687.74
PathCellObject,,Other,294.12,691.15
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,575.42,690.22
Target: CD68,Target: CD68,Other,349.83,689.16
PathCellObject,,Other,488.06,693.08
Target: CD3,Target: CD3,Other,284.63,692.43
Target: CD68,Target: CD68,Other,327.32,688.33
Target: CD8,Target: CD8,Other,144.95,692.97
Target: CD20: CD3,Target: CD20: CD3,Other,206.53,691
PathCellObject,,Other,364.06,690.9
Target: CD3: CD8,Target: CD3: CD8,Other,451.72,692.33
Target: CD3,Target: CD3,Other,307.76,690.9
Target: CD20,Target: CD20,Other,318.83,690.07
Target: CD68,Target: CD68,Other,538.83,693.8
PathCellObject,,Other,218.89,694.75
Target: CD68: CD3,Target: CD68: CD3,Other,421.45,694
Target: CD68,Target: CD68,Other,518.13,694.72
PathCellObject,,Other,160.93,695.31
PathCellObject,,Other,394.19,694.67
Target: CD3: CD8,Target: CD3: CD8,Other,232.36,696.91
PathCellObject,,Other,357.31,693.34
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,409.21,693.61
Target: CD3: CD8,Target: CD3: CD8,Other,461.34,694.45
PathCellObject,,Other,325.44,698.58
Target: CD68: CD3,Target: CD68: CD3,Other,337.54,702.24
Target: CD68,Target: CD68,Other,350.3,696.41
Target: CD3: CD4,Target: CD3: CD4,Other,596.77,695.29
Target: CD20,Target: CD20,Other,608.73,696.54
Target: CD68,Target: CD68,Other,379.53,698.11
PathCellObject,,Other,309.03,698.65
Target: CD68,Target: CD68,Other,362.24,701.04
PathCellObject,,Other,370.38,698.26
PathCellObject,,Other,248.93,699.06
Target: CD3,Target: CD3,Other,509.48,697.99
Target: CD68,Target: CD68,Other,411.55,699.94
Target: CD68,Target: CD68,Other,546.73,698.84
Target: CD4,Target: CD4,Other,584.08,701.88
Target: CD20,Target: CD20,Other,178.88,700.28
Target: CD68: CD3,Target: CD68: CD3,Other,347.21,706.14
PathCellObject,,Other,210.58,700.32
Target: CD68,Target: CD68,Other,259.56,702.88
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,240.28,701.96
Target: CD68,Target: CD68,Other,290.16,700.14
PathCellObject,,Other,168.99,703.69
Target: CD4,Target: CD4,Other,501.56,703.62
Target: CD3,Target: CD3,Other,452.84,702.21
PathCellObject,,Other,553.51,703.57
Target: CD68,Target: CD68,Other,355.1,705.55
Target: CD20,Target: CD20,Other,561.6,702.83
Target: CD68,Target: CD68,Other,137.53,707.31
Target: CD68,Target: CD68,Other,469.81,704.49
Target: CD20: CD68: CD8,Target: CD20: CD68: CD8,Other,596.45,708.75
PathCellObject,,Other,203.59,707.62
Target: CD68: CD4,Target: CD68: CD4,Other,284.79,704.35
PathCellObject,,Other,423.12,707.73
Target: CD20: CD4,Target: CD20: CD4,Other,295.74,705.81
Target: CD3: CD8,Target: CD3: CD8,Other,185.68,705.73
PathCellObject,,Other,311.57,708.41
PathCellObject,,Other,522.28,705.4
PathCellObject,,Other,374.32,706.26
Target: CD20: CD68,Target: CD20: CD68,Other,382.26,708.17
PathCellObject,,Other,160.29,706.97
PathCellObject,,Other,217.72,706.84
Target: CD68,Target: CD68,Other,411.16,710.17
Target: CD68,Target: CD68,Other,542.15,707.06
PathCellObject,,Other,447.63,709.2
PathCellObject,,Other,191.9,710.36
PathCellObject,,Other,456.98,711.71
Target: CD3: CD4,Target: CD3: CD4,Other,621.27,710.04
Target: CD68,Target: CD68,Other,391.49,710.86
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,233.66,712.81
PathCellObject,,Other,247.74,711.06
PathCellObject,,Other,301.47,711.78
Target: CD3,Target: CD3,Other,226.01,711.52
PathCellObject,,Other,372.04,713.07
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,537.56,716.06
Target: CD68,Target: CD68,Other,240.41,713.67
Target: CD68,Target: CD68,Other,513.22,713.57
PathCellObject,,Other,277.36,712.91
Target: CD68,Target: CD68,Other,266.85,712.74
Target: CD8,Target: CD8,Other,285.74,712.18
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,553.27,713.78
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,768.98,713.83
PathCellObject,,Other,792.49,712.45
PathCellObject,,Other,363.48,715.13
Target: CD68: CD4,Target: CD68: CD4,Other,525.15,715.43
PathCellObject,,Other,171.4,715.93
Target: CD3: FoxP3,Target: CD3: FoxP3,Other,634.77,712.65
Target: CD4,Target: CD4,Other,645.81,713.76
PathCellObject,,Other,218.95,716.88
Target: CD68,Target: CD68,Other,254.76,716.82
Target: CD68,Target: CD68,Other,401.74,719.15
PathCellObject,,Other,212.01,719.67
Target: CD3: CD8,Target: CD3: CD8,Other,288.66,718.32
Target: CD68,Target: CD68,Other,306.7,720.89
PathCellObject,,Other,337.59,719.06
Target: CD20,Target: CD20,Other,428.94,720.15
Target: CD68,Target: CD68,Other,295.13,722.52
Target: FoxP3,Target: FoxP3,Other,347.78,718.55
PathCellObject,,Other,161.44,721.07
Target: CD20: CD3,Target: CD20: CD3,Other,788.09,720.45
Target: CD20,Target: CD20,Other,357.13,720.76
Target: CD3: FoxP3,Target: CD3: FoxP3,Other,633.42,721.69
Target: CD68,Target: CD68,Other,184.86,720.63
PathCellObject,,Other,204.44,722.85
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,560.49,719.32
Target: CD3: CD8,Target: CD3: CD8,Other,775.85,722.72
PathCellObject,,Other,281.22,723.08
Target: CD68,Target: CD68,Other,582.62,722.59
Target: CD68: CD4,Target: CD68: CD4,Other,614.37,721.84
Target: CD68,Target: CD68,Other,195.86,724.8
Target: CD3,Target: CD3,Other,226.36,723.5
Target: CD68,Target: CD68,Other,547.94,727.93
Target: CD20,Target: CD20,Other,554.02,722.14
Target: CD68,Target: CD68,Other,568.83,720.07
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,647.02,724.48
Target: CD20,Target: CD20,Other,796.9,723.14
PathCellObject,,Other,265.06,724.73
Target: CD3: CD8,Target: CD3: CD8,Other,762.85,725.98
PathCellObject,,Other,149.48,724.28
PathCellObject,,Other,174.27,726.63
PathCellObject,,Other,272.19,723.46
PathCellObject,,Other,316.29,722.98
Target: CD3: CD8,Target: CD3: CD8,Other,527.8,725.47
PathCellObject,,Other,255.07,724.78
Target: CD3,Target: CD3,Other,349.84,727.65
PathCellObject,,Other,364.54,727.86
Target: CD68,Target: CD68,Other,237.09,727.76
Target: CD3,Target: CD3,Other,415.29,725.7
Target: CD68,Target: CD68,Other,538.16,729.63
PathCellObject,,Other,560.01,728.96
PathCellObject,,Other,217.29,731.13
Target: CD20: CD3,Target: CD20: CD3,Other,792.66,728.16
Target: CD68,Target: CD68,Other,248.1,730.38
PathCellObject,,Other,275.87,729.58
PathCellObject,,Other,286.68,730.39
Target: CD68,Target: CD68,Other,314.11,729.96
PathCellObject,,Other,357.94,728.97
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,570.13,731.33
PathCellObject,,Other,258.19,732.84
PathCellObject,,Other,159.89,731.68
Target: CD68,Target: CD68,Other,301.19,730.89
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,331.16,730.67
Target: CD68,Target: CD68,Other,338.19,736.17
Target: CD20,Target: CD20,Other,429.25,731.63
PathCellObject,,Other,638.77,730.73
PathCellObject,,Other,206.12,735.25
PathCellObject,,Other,409.37,736.47
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,521.87,733.79
PathCellObject,,Other,793.37,735.65
PathCellObject,,Other,229.1,736.82
PathCellObject,,Other,281.19,734.71
PathCellObject,,Other,352.61,738.1
Target: CD68,Target: CD68,Other,601.29,736.73
Target: CD3,Target: CD3,Other,128.94,733.72
Target: CD68,Target: CD68,Other,318.98,735.79
Target: CD8,Target: CD8,Other,530.67,738.88
Target: CD68,Target: CD68,Other,366.86,738.7
Target: CD68,Target: CD68,Other,293.76,737.98
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,585.42,736.92
Target: CD3,Target: CD3,Other,273.42,737.19
Target: CD4,Target: CD4,Other,116.12,739.99
Target: CD68,Target: CD68,Other,263.47,741.11
Target: CD3: CD8,Target: CD3: CD8,Other,417.85,738.45
PathCellObject,,Other,425.51,739.34
PathCellObject,,Other,304.89,738.77
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,559.56,737.93
Target: CD3,Target: CD3,Other,161.02,741.18
PathCellObject,,Other,285.34,740.21
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,638.08,739.47
PathCellObject,,Other,215.29,741.87
Target: CD4,Target: CD4,Other,379.01,741.39
Target: CD68,Target: CD68,Other,541.06,740.81
Target: CD20: CD3: CD8: FoxP3,Target: CD20: CD3: CD8: FoxP3,Other,128.22,744.62
PathCellObject,,Other,250.36,741.71
PathCellObject,,Other,57.82,741.98
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,564.49,744.68
Target: CD3,Target: CD3,Other,200.58,743.86
PathCellObject,,Other,323.93,745.94
PathCellObject,,Other,278.81,746.13
PathCellObject,,Other,311.54,747.54
Target: CD68,Target: CD68,Other,548.69,743.18
Target: CD68: CD3,Target: CD68: CD3,Other,576.44,746.61
Target: CD68,Target: CD68,Other,272.95,744.74
Target: CD20: CD68: CD3,Target: CD20: CD68: CD3,Other,295.84,747.42
PathCellObject,,Other,781.18,743.65
PathCellObject,,Other,303.19,747.27
Target: CD68,Target: CD68,Other,227.67,750.36
PathCellObject,,Other,342.87,746.49
PathCellObject,,Other,394.01,743.4
Target: CD3: CD4,Target: CD3: CD4,Other,620.03,744.02
Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,Other,645.51,748.51
Target: CD20: CD68: CD3: CD4: CD8,Target: CD20: CD68: CD3: CD4: CD8,Other,655.62,746.1
Target: CD4,Target: CD4,Other,732.06,746.31
Target: CD8,Target: CD8,Other,406.59,746.18
PathCellObject,,Other,419.51,750.23
Target: CD20: CD8,Target: CD20: CD8,Other,590.21,749.29
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,601.56,749.04
Target: CD3: CD4,Target: CD3: CD4,Other,163.76,748.85
Target: CD3: CD4,Target: CD3: CD4,Other,209.73,751.02
Target: CD3,Target: CD3,Other,286.67,750.92
Target: CD68,Target: CD68,Other,552.76,748.75
Target: CD20: CD68: CD3,Target: CD20: CD68: CD3,Other,612.77,748.4
Target: CD8,Target: CD8,Other,173.23,751.32
PathCellObject,,Other,271.2,751.92
Target: FoxP3,Target: FoxP3,Other,535.08,750.33
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,750.24,747.03
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,764.68,748.97
Target: CD3: CD4,Target: CD3: CD4,Other,391.42,752.15
PathCellObject,,Other,245.41,751.56
Target: CD3,Target: CD3,Other,258.99,752.27
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,542.31,752.65
Target: CD20,Target: CD20,Other,133.7,752.75
Target: CD20: CD68: CD8,Target: CD20: CD68: CD8,Other,632.27,752.95
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,779.51,752.82
PathCellObject,,Other,379.42,757.27
Target: CD20: CD68,Target: CD20: CD68,Other,639.98,753.31
PathCellObject,,Other,720.5,751.08
PathCellObject,,Other,182.34,753.68
Target: CD3: CD4,Target: CD3: CD4,Other,741.29,753.24
PathCellObject,,Other,336.31,753.06
PathCellObject,,Other,399.45,754.1
PathCellObject,,Other,405.73,753.94
Target: CD4,Target: CD4,Other,622.67,757.27
PathCellObject,,Other,118.33,756.62
Target: CD8,Target: CD8,Other,164.16,754.52
PathCellObject,,Other,301.25,753.89
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,562.65,754.73
Target: CD68: CD3,Target: CD68: CD3,Other,661.05,755.72
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,770.89,756.21
Target: CD68,Target: CD68,Other,345.29,756.15
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,606.6,754.83
Target: CD68,Target: CD68,Other,317.07,757.04
PathCellObject,,Other,331.04,758.57
Target: CD4,Target: CD4,Other,727.52,756.61
Target: CD3,Target: CD3,Other,144.2,754.27
PathCellObject,,Other,354.34,755.67
Target: CD3,Target: CD3,Other,412,756.89
Target: CD68,Target: CD68,Other,595.2,757.57
PathCellObject,,Other,278.7,757.23
Target: CD20,Target: CD20,Other,550.34,759.62
PathCellObject,,Other,251.23,759.71
PathCellObject,,Other,265.28,758.12
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,569.3,761.12
Target: CD3: CD8,Target: CD3: CD8,Other,751.52,757.93
Target: CD3: CD4,Target: CD3: CD4,Other,611.46,760.89
PathCellObject,,Other,300.53,759.01
PathCellObject,,Other,367.22,758.81
Target: CD68,Target: CD68,Other,581.56,760.22
Target: CD3: CD4,Target: CD3: CD4,Other,671.54,756.96
PathCellObject,,Other,719.19,761.82
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,148.16,760.77
Target: CD3,Target: CD3,Other,161.62,762.66
Target: CD20,Target: CD20,Other,426.36,761.5
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,137.16,762.81
PathCellObject,,Other,191.04,761.35
PathCellObject,,Other,258.9,764.63
Target: CD3: CD8,Target: CD3: CD8,Other,406.3,764.24
PathCellObject,,Other,794.83,761.63
Target: CD3: CD8,Target: CD3: CD8,Other,126.43,764.72
Target: CD3: CD4,Target: CD3: CD4,Other,739.46,762.83
Target: CD68,Target: CD68,Other,269.94,766.23
Target: CD68,Target: CD68,Other,282.77,763
Target: CD3: CD4,Target: CD3: CD4,Other,665.49,764.57
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,732.92,767.83
Target: CD68,Target: CD68,Other,320.21,764.93
Target: CD3,Target: CD3,Other,396.1,764.86
Target: CD68,Target: CD68,Other,649.09,764.76
PathCellObject,,Other,358.06,766.15
Target: CD20,Target: CD20,Other,240.33,766.32
PathCellObject,,Other,304.09,764.65
Target: CD68,Target: CD68,Other,598.64,765.5
Target: CD3,Target: CD3,Other,760.49,764.13
PathCellObject,,Other,181.35,766.17
PathCellObject,,Other,386.07,768.82
PathCellObject,,Other,421.17,766.76
Target: CD3: CD4,Target: CD3: CD4,Other,672.81,767.73
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,751.97,769.27
Target: CD68,Target: CD68,Other,205.65,767.71
PathCellObject,,Other,555.23,768.63
Target: CD3: CD8: FoxP3,Target: CD3: CD8: FoxP3,Other,155.96,772.44
Target: CD3: CD8,Target: CD3: CD8,Other,193.9,769.68
Target: CD3: CD4,Target: CD3: CD4,Other,587.91,770.49
Target: CD3: CD4,Target: CD3: CD4,Other,611.37,769.29
Target: CD3: CD8,Target: CD3: CD8,Other,780.6,768.24
PathCellObject,,Other,228.14,770.82
PathCellObject,,Other,287.88,771.22
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,744.02,771.67
Target: CD3: CD8,Target: CD3: CD8,Other,413.27,770.05
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,707.86,768.59
Target: CD3: CD8: FoxP3,Target: CD3: CD8: FoxP3,Other,143.97,774.04
Target: CD68,Target: CD68,Other,325.02,771.11
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,683.84,769.77
Target: CD68,Target: CD68,Other,299.83,772.02
Target: CD68,Target: CD68,Other,346.78,770.45
Target: CD20: CD68,Target: CD20: CD68,Other,726.44,773.29
Target: CD3: CD4,Target: CD3: CD4,Other,717.45,772.33
Target: CD8,Target: CD8,Other,112.31,773.54
PathCellObject,,Other,136.36,774.22
PathCellObject,,Other,198.34,775.38
PathCellObject,,Other,277.82,774.79
PathCellObject,,Other,312.26,772.52
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,697.33,772.23
Target: CD68,Target: CD68,Other,657.37,772.17
PathCellObject,,Other,172.2,773.7
PathCellObject,,Other,394.84,773.38
Target: CD68,Target: CD68,Other,130.17,774.76
Target: CD8,Target: CD8,Other,123.67,776.12
PathCellObject,,Other,334.65,774.15
PathCellObject,,Other,370.2,773.91
PathCellObject,,Other,247.42,778.48
PathCellObject,,Other,260.04,776.23
Target: CD8,Target: CD8,Other,419.21,776.37
Target: CD68,Target: CD68,Other,604.09,775.75
PathCellObject,,Other,357.12,776.51
Target: CD68: CD4,Target: CD68: CD4,Other,573.25,774.03
Target: CD68,Target: CD68,Other,622.41,775.56
PathCellObject,,Other,612.58,778.33
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,690.66,776.25
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,183.81,777.44
PathCellObject,,Other,269.58,779.32
Target: CD68,Target: CD68,Other,318.91,778.31
Target: CD8,Target: CD8,Other,386.99,779.89
Target: CD3: CD4,Target: CD3: CD4,Other,679.66,779.79
PathCellObject,,Other,150.12,779.79
Target: CD68,Target: CD68,Other,306.87,782.08
PathCellObject,,Other,345.91,782.18
Target: CD3: CD4,Target: CD3: CD4,Other,669.1,778.54
Target: CD68,Target: CD68,Other,707.1,780.7
Target: CD4,Target: CD4,Other,722.33,781.43
Target: CD3: CD8,Target: CD3: CD8,Other,409.61,786.04
Target: CD68,Target: CD68,Other,579.05,781.42
Target: CD20: CD68,Target: CD20: CD68,Other,640.83,780.82
Target: CD8,Target: CD8,Other,395.57,782.07
Target: CD3,Target: CD3,Other,657.87,782.41
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,784.58,782.05
Target: CD68,Target: CD68,Other,204.34,782.89
PathCellObject,,Other,229.81,782.34
PathCellObject,,Other,327.55,781.87
Target: CD20,Target: CD20,Other,362.98,782.25
PathCellObject,,Other,377.32,781.21
Target: CD68: CD3,Target: CD68: CD3,Other,587.8,780.99
PathCellObject,,Other,120.85,782.76
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,160.09,783.45
PathCellObject,,Other,114,784.95
Target: CD68,Target: CD68,Other,191.32,782.69
Target: CD68,Target: CD68,Other,597.66,784.79
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,694.78,785.94
Target: CD3: FoxP3,Target: CD3: FoxP3,Other,176.14,784.3
Target: CD3: CD8,Target: CD3: CD8,Other,563.22,783.47
PathCellObject,,Other,256.73,788.1
Target: CD3,Target: CD3,Other,796.15,782.97
Target: CD68,Target: CD68,Other,321.3,787.18
Target: CD20: CD3,Target: CD20: CD3,Other,685.12,786.55
PathCellObject,,Other,291.2,786.34
Target: CD4,Target: CD4,Other,144.61,787.44
PathCellObject,,Other,281.43,787.15
Target: CD68,Target: CD68,Other,739.98,790.03
Target: CD68,Target: CD68,Other,622.8,786.35
Target: CD68,Target: CD68,Other,215.83,789.01
PathCellObject,,Other,571.65,786.31
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,667.86,789.15
Target: CD3,Target: CD3,Other,102.8,786.21
Target: CD68,Target: CD68,Other,184.45,789.53
PathCellObject,,Other,127.77,787.65
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,609.25,790.71
PathCellObject,,Other,248.16,791.93
Target: CD3: CD4,Target: CD3: CD4,Other,584.89,789.57
Target: CD3,Target: CD3,Other,264.68,792.55
Target: CD68,Target: CD68,Other,348.44,791.5
Target: CD20,Target: CD20,Other,646.65,792.97
Target: CD3: CD4,Target: CD3: CD4,Other,153.24,790.79
PathCellObject,,Other,232.8,789.53
Target: CD3: CD4,Target: CD3: CD4,Other,359.76,792.19
PathCellObject,,Other,424.41,790.96
PathCellObject,,Other,195.26,793.49
Target: CD20,Target: CD20,Other,380.52,790.6
Target: CD3: CD8,Target: CD3: CD8,Other,392.61,793.55
Target: CD3: CD4,Target: CD3: CD4,Other,795.29,793
Target: CD3,Target: CD3,Other,159.23,790.89
Target: CD3: CD8,Target: CD3: CD8,Other,173.31,792.55
Target: CD68,Target: CD68,Other,240.19,794.02
PathCellObject,,Other,276.32,794.41
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,717.68,793.29
Target: CD3: CD4,Target: CD3: CD4,Other,768.38,789.89
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Other,134.17,792.74
